movie_title,movie_id,color,director_id,num_critic_for_reviews,duration,gross,num_voted_users,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio
Better Luck Tomorrow,280477,Color,39,51.0,98,3799339.0,8000,1,"['asian american', 'high school', 'overachiever', 'pubic hair', 'vomiting']",http://www.imdb.com/title/tt0280477/?ref_=fn_tt_tt_1,138.0,English,USA,R,250000.0,2002,7.2,1.85
The Incredibly True Adventure of Two Girls in Love,113416,Color,2271,23.0,94,1977544.0,3513,0,"['caught having sex', 'class', 'friend', 'lesbian', 'lesbian sex']",http://www.imdb.com/title/tt0113416/?ref_=fn_tt_tt_1,36.0,English,USA,R,250000.0,1995,6.5,1.85
Chuck & Buck,200530,Color,746,59.0,96,1050600.0,4662,0,"['best friend', 'bisexuality', 'friend', 'gay kiss', 'sexuality']",http://www.imdb.com/title/tt0200530/?ref_=fn_tt_tt_1,136.0,English,USA,R,250000.0,2000,6.6,1.85
American Desi,203289,Color,2272,9.0,100,902835.0,1489,2,"['college', 'desi', 'heritage', 'india', 'indian american']",http://www.imdb.com/title/tt0203289/?ref_=fn_tt_tt_1,40.0,English,USA,Unrated,250000.0,2001,6.7,1.85
Amidst the Devil's Wings,3976258,Color,2273,0.0,90,0.0,28,0,0,http://www.imdb.com/title/tt3976258/?ref_=fn_tt_tt_1,0.0,English,USA,0,300000.0,2014,4.3,0.0
Cube,123755,Color,714,99.0,90,489220.0,160511,0,"['escape', 'labyrinth', 'maze', 'red light', 'trap']",http://www.imdb.com/title/tt0123755/?ref_=fn_tt_tt_1,696.0,English,Canada,R,365000.0,1997,7.3,1.85
Love and Other Catastrophes,116931,Color,2274,21.0,76,212285.0,1727,1,"['film school', 'love', 'medical student', 'student', 'university']",http://www.imdb.com/title/tt0116931/?ref_=fn_tt_tt_1,21.0,English,Australia,R,250000.0,1996,6.4,0.0
I Married a Strange Person!,119346,Color,2275,19.0,75,203134.0,1428,0,"['claim in title', 'exclamation point in title', 'punctuation in title', 'reference to babe ruth', 'sex']",http://www.imdb.com/title/tt0119346/?ref_=fn_tt_tt_1,21.0,English,USA,R,250000.0,1997,7.0,1.85
November,368089,Color,2198,43.0,78,191309.0,2787,1,"['female protagonist', 'murder', 'photographer', 'robbery', 'shot to death']",http://www.imdb.com/title/tt0368089/?ref_=fn_tt_tt_1,64.0,English,USA,R,150000.0,2004,5.5,1.85
Like Crazy,1758692,Color,2276,206.0,90,3388210.0,46813,1,"['girlfriend', 'immigration', 'long distance relationship', 'parents', 'student visa']",http://www.imdb.com/title/tt1758692/?ref_=fn_tt_tt_1,150.0,English,USA,PG-13,250000.0,2011,6.7,1.78
Teeth and Blood,1991199,Color,2277,0.0,96,0.0,24,0,"['blood', 'teeth']",http://www.imdb.com/title/tt1991199/?ref_=fn_tt_tt_1,2.0,English,USA,0,300000.0,2015,4.3,16.0
Sugar Town,173390,Color,1708,29.0,92,177840.0,708,2,"['drugs', 'music producer', 'rock music', 'title directed by female', 'vegetarian']",http://www.imdb.com/title/tt0173390/?ref_=fn_tt_tt_1,22.0,English,UK,R,250000.0,1999,6.1,0.0
The Motel,436607,Color,2278,27.0,75,47111.0,1227,1,"['absent father', 'asian american', 'friendship between men', 'motel', 'mother son relationship']",http://www.imdb.com/title/tt0436607/?ref_=fn_tt_tt_1,11.0,Cantonese,USA,0,0.0,2005,6.8,1.85
The Canyons,2292959,Color,1369,162.0,99,49494.0,8511,0,"['cocaine', 'homosexual', 'penis', 'psychopath', 'pubic hair']",http://www.imdb.com/title/tt2292959/?ref_=fn_tt_tt_1,87.0,English,USA,R,250000.0,2013,3.9,2.35
Happy Valley,3428912,Color,107,11.0,58,0.0,12848,1,"['caravan', 'police', 'police sergeant', 'tied to a chair', 'yorkshire']",http://www.imdb.com/title/tt3428912/?ref_=fn_tt_tt_1,59.0,English,UK,TV-MA,0.0,0,8.5,16.0
On the Outs,389235,Color,2279,26.0,86,0.0,603,3,"['dominican', 'drug dealer', 'prison', 'single mother', 'teenage pregnancy']",http://www.imdb.com/title/tt0389235/?ref_=fn_tt_tt_1,15.0,English,USA,R,0.0,2004,6.9,0.0
Shotgun Stories,952682,Color,997,85.0,92,45661.0,7148,0,"['bare chested male', 'half brother', 'indifference', 'shotgun', 'violence']",http://www.imdb.com/title/tt0952682/?ref_=fn_tt_tt_1,32.0,English,USA,PG-13,0.0,2007,7.3,2.35
Exam,1258197,Color,2280,77.0,101,0.0,70076,0,"['band aid', 'hairpin', 'one day', 'single set production', 'unsubtitled foreign language']",http://www.imdb.com/title/tt1258197/?ref_=fn_tt_tt_1,120.0,English,UK,Not Rated,0.0,2009,6.9,2.35
The Sticky Fingers of Time,127302, Black and White,2281,8.0,81,18195.0,336,0,"['future', 'nonlinear timeline', 'time travel', 'title directed by female', 'writer']",http://www.imdb.com/title/tt0127302/?ref_=fn_tt_tt_1,7.0,English,USA,0,250000.0,1997,6.3,1.85
Sunday School Musical,1270792,Color,2282,5.0,93,0.0,602,0,"['church', 'competition', 'high school', 'new school', 'pastor']",http://www.imdb.com/title/tt1270792/?ref_=fn_tt_tt_1,18.0,English,USA,G,0.0,2008,2.5,1.85
Rust,1360826,Color,2283,3.0,95,0.0,300,1,0,http://www.imdb.com/title/tt1360826/?ref_=fn_tt_tt_1,8.0,English,Canada,PG,250000.0,2010,5.7,1.78
Ink,1071804,Color,2284,66.0,107,0.0,18486,0,"['dream', 'self destructiveness', 'storyteller', 'time paradox', 'workaholic']",http://www.imdb.com/title/tt1071804/?ref_=fn_tt_tt_1,215.0,English,USA,0,0.0,2009,7.0,1.78
The Christmas Bunny,1640714,Color,2285,4.0,98,0.0,450,2,"['animal in title', 'christmas', 'farm', 'michigan', 'rabbit']",http://www.imdb.com/title/tt1640714/?ref_=fn_tt_tt_1,10.0,English,USA,PG,250000.0,2010,6.2,0.0
Jesus People,1003002,Color,2286,0.0,35,0.0,31,5,"['mockumentary', 'single camera', 'subtle comedy']",http://www.imdb.com/title/tt1003002/?ref_=fn_tt_tt_1,0.0,English,USA,0,0.0,2007,6.9,0.0
Butterfly,82122,Color,2287,15.0,108,0.0,870,0,"['breasts', 'female frontal nudity', 'female rear nudity', 'incest', 'voyeur']",http://www.imdb.com/title/tt0082122/?ref_=fn_tt_tt_1,18.0,English,USA,R,0.0,1982,4.5,1.85
UnDivided,3564748,Color,2288,1.0,66,0.0,6,2,0,http://www.imdb.com/title/tt3564748/?ref_=fn_tt_tt_1,1.0,English,USA,PG,250000.0,2013,7.8,0.0
The Frozen,2363439,Color,2289,12.0,95,0.0,1488,1,['two word title'],http://www.imdb.com/title/tt2363439/?ref_=fn_tt_tt_1,28.0,English,USA,PG-13,250000.0,2012,4.4,0.0
The Love Letter,140340,Color,2290,0.0,99,0.0,1465,1,"['antique', 'desk', 'letter', 'love', 'time travel']",http://www.imdb.com/title/tt0140340/?ref_=fn_tt_tt_1,56.0,English,USA,Unrated,0.0,1998,7.4,1.33
Horse Camp,3421204,Color,2221,1.0,108,0.0,25,6,0,http://www.imdb.com/title/tt3421204/?ref_=fn_tt_tt_1,1.0,English,USA,PG,250000.0,2014,6.6,0.0
Give Me Shelter,2559658,Color,2291,6.0,90,0.0,37,0,['independent film'],http://www.imdb.com/title/tt2559658/?ref_=fn_tt_tt_1,2.0,English,USA,0,250000.0,2014,8.0,0.0
The Big Parade,15624, Black and White,1538,48.0,151,0.0,4849,0,"['chewing gum', 'climbing a tree', 'france', 'translation problems', 'world war one']",http://www.imdb.com/title/tt0015624/?ref_=fn_tt_tt_1,45.0,0,USA,Not Rated,245000.0,1925,8.3,1.33
Little Big Top,469690,Color,2292,2.0,83,0.0,110,0,"['amateur', 'circus', 'clown', 'unconsciousness', 'urination']",http://www.imdb.com/title/tt0469690/?ref_=fn_tt_tt_1,1.0,English,USA,0,240000.0,2006,6.5,0.0
Along the Roadside,2290113,Color,2293,17.0,108,0.0,330,3,0,http://www.imdb.com/title/tt2290113/?ref_=fn_tt_tt_1,2.0,English,USA,0,250000.0,2013,7.1,1.85
Bronson,1172570,Color,1088,225.0,92,104792.0,84817,0,"['male full frontal nudity', 'prison', 'prisoner', 'solitary confinement', 'violence']",http://www.imdb.com/title/tt1172570/?ref_=fn_tt_tt_1,145.0,English,UK,R,0.0,2008,7.1,1.85
Western Religion,3210710,Color,2294,5.0,105,0.0,146,0,"['arizona', 'gambling', 'gunfighter', 'poker game', 'year 1879']",http://www.imdb.com/title/tt3210710/?ref_=fn_tt_tt_1,4.0,English,USA,0,250000.0,2015,4.0,0.0
Burn,1781784,Color,2295,22.0,86,111300.0,575,0,"['abandoned building', 'detroit michigan', 'firefighter', 'michigan', 'urban setting']",http://www.imdb.com/title/tt1781784/?ref_=fn_tt_tt_1,6.0,English,USA,Not Rated,225000.0,2012,7.5,2.35
Urbania,182508,Color,2296,38.0,106,1027119.0,2742,1,"['hot dog bun', 'needle', 'new york', 'rat', 'tourist']",http://www.imdb.com/title/tt0182508/?ref_=fn_tt_tt_1,73.0,English,USA,R,225000.0,2000,7.0,1.85
The Stewardesses,168192,Color,2297,21.0,93,0.0,161,0,"['female frontal nudity', 'female nudity', 'lesbian sex', 'lesbianism', 'sex']",http://www.imdb.com/title/tt0168192/?ref_=fn_tt_tt_1,5.0,English,USA,X,100000.0,1969,4.0,1.37
"The Beast from 20,000 Fathoms",45546, Black and White,2298,67.0,80,5000000.0,4812,0,"['arctic', 'beast', 'dinosaur', 'monster', 'rhedosaurus']",http://www.imdb.com/title/tt0045546/?ref_=fn_tt_tt_1,88.0,English,USA,Approved,210000.0,1953,6.7,1.37
"20,000 Leagues Under the Sea",46672,Color,796,69.0,127,0.0,22124,0,"['captain', 'expedition', 'sea', 'submarine', 'whale']",http://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,108.0,English,USA,Approved,5000000.0,1954,7.2,1.37
Mad Max,79501,Color,80,208.0,93,0.0,152232,0,"['biker', 'motorcycle', 'motorcycle gang', 'post apocalypse', ""woman wearing only a man's shirt""]",http://www.imdb.com/title/tt0079501/?ref_=fn_tt_tt_1,303.0,English,Australia,R,200000.0,1979,7.0,2.35
Swingers,117802,Color,50,77.0,96,4505922.0,63951,0,"['actor', 'black panties', 'cult film', 'friend', 'upskirt']",http://www.imdb.com/title/tt0117802/?ref_=fn_tt_tt_1,252.0,English,USA,R,200000.0,1996,7.4,1.85
A Fistful of Dollars,58461,Color,723,122.0,99,3500000.0,147566,1,"['balladeer', 'bar', 'drifter', 'mexican', 'revenge']",http://www.imdb.com/title/tt0058461/?ref_=fn_tt_tt_1,235.0,Italian,Italy,R,200000.0,1964,8.0,2.35
She Done Him Wrong,24548, Black and White,2299,35.0,66,0.0,4152,1,"['captain', 'marriage proposal', 'saloon', 'saloon singer', 'singer']",http://www.imdb.com/title/tt0024548/?ref_=fn_tt_tt_1,59.0,English,USA,Approved,200000.0,1933,6.5,1.37
Short Cut to Nirvana: Kumbh Mela,420723,Color,2300,15.0,85,381225.0,131,0,0,http://www.imdb.com/title/tt0420723/?ref_=fn_tt_tt_1,13.0,English,USA,Unrated,200000.0,2004,7.2,1.78
The Grace Card,1544600,Color,2301,25.0,101,2428241.0,2099,7,"['christian film', 'forgiveness', 'hospital', 'pastor', 'police']",http://www.imdb.com/title/tt1544600/?ref_=fn_tt_tt_1,26.0,English,USA,PG-13,200000.0,2010,6.4,0.0
Middle of Nowhere,1211890,Color,894,37.0,97,78030.0,1034,2,0,http://www.imdb.com/title/tt1211890/?ref_=fn_tt_tt_1,10.0,English,USA,R,200000.0,2012,6.5,2.35
3,1517177,Color,171,76.0,119,59774.0,4212,0,"['female nudity', 'full frontal female nudity', 'male frontal nudity', 'menage a trois', 'pubic hair']",http://www.imdb.com/title/tt1517177/?ref_=fn_tt_tt_1,18.0,German,Germany,Unrated,0.0,2010,6.8,2.35
The Business of Fancydancing,303313,Color,2302,12.0,103,174682.0,460,0,"['funeral', 'gay', 'native american protagonist', 'poet', 'reservation']",http://www.imdb.com/title/tt0303313/?ref_=fn_tt_tt_1,14.0,English,USA,0,200000.0,2002,6.9,0.0
Call + Response,1301130,Color,2303,7.0,86,215185.0,48,3,"['fair trade', 'human trafficking', 'non profit', 'rockumentary', 'slavery']",http://www.imdb.com/title/tt1301130/?ref_=fn_tt_tt_1,2.0,English,USA,PG-13,200000.0,2008,7.5,0.0
Side Effects,2053463,Color,145,450.0,106,32154410.0,148334,0,"['clinical trial', 'female protagonist', 'neuropharmacology', 'psychiatrist', 'side effect']",http://www.imdb.com/title/tt2053463/?ref_=fn_tt_tt_1,274.0,English,USA,R,30000000.0,2013,7.1,1.85
Malevolence,388230,Color,2304,60.0,90,0.0,2413,0,"['abandoned house', 'bank', 'robber', 'swing', 'witness']",http://www.imdb.com/title/tt0388230/?ref_=fn_tt_tt_1,112.0,English,USA,R,200000.0,2003,5.1,1.33
Shooting the Warwicks,2690560,Color,1061,4.0,95,0.0,81,0,"['family relationships', 'husband wife relationship', 'nudity', 'reality', 'reality spoof']",http://www.imdb.com/title/tt2690560/?ref_=fn_tt_tt_1,1.0,English,USA,0,250000.0,2015,6.2,0.0
Super Hybrid,1152827,Color,909,42.0,94,0.0,1328,0,"['based on comic book', 'blue bra and panties', 'female protagonist', 'girl in bra and panties', 'killer car']",http://www.imdb.com/title/tt1152827/?ref_=fn_tt_tt_1,22.0,English,USA,PG-13,13000000.0,2010,3.9,2.35
Baghead,923600,Color,1331,93.0,84,140016.0,3507,0,"['actor', 'cabin', 'california', 'paper bag', 'vomiting']",http://www.imdb.com/title/tt0923600/?ref_=fn_tt_tt_1,40.0,English,USA,R,0.0,2008,6.0,1.85
Solitude,3565836,Color,2305,1.0,89,0.0,78,0,0,http://www.imdb.com/title/tt3565836/?ref_=fn_tt_tt_1,1.0,English,USA,0,0.0,2014,6.8,0.0
The Case of the Grinning Cat,437123,Color,2306,16.0,59,0.0,352,0,0,http://www.imdb.com/title/tt0437123/?ref_=fn_tt_tt_1,4.0,French,France,0,150000.0,2004,7.4,1.37
Ordet,48452, Black and White,2307,54.0,126,0.0,9903,0,"['august', 'doctor', 'faith', 'patriarch', 'prayer']",http://www.imdb.com/title/tt0048452/?ref_=fn_tt_tt_1,49.0,Danish,Denmark,Not Rated,0.0,1955,8.1,1.37
Good Dick,944101,Color,2308,38.0,86,15542.0,6689,0,"['avoidant personality disorder', 'emotionally vulnerable', 'sex', 'video store', 'video store clerk']",http://www.imdb.com/title/tt0944101/?ref_=fn_tt_tt_1,51.0,English,USA,R,0.0,2008,6.5,1.85
The Man from Earth,756683,Color,2132,66.0,87,0.0,129799,0,"['cro magnon', 'dialogue driven storyline', 'single set production', 'single setting', 'storytelling']",http://www.imdb.com/title/tt0756683/?ref_=fn_tt_tt_1,638.0,English,USA,Not Rated,200000.0,2007,8.0,1.78
The Trials of Darryl Hunt,446055,Color,2309,11.0,106,1111.0,771,0,"['false accusation', 'murder', 'north carolina', 'trial', 'wrongful conviction']",http://www.imdb.com/title/tt0446055/?ref_=fn_tt_tt_1,10.0,English,USA,PG-13,200000.0,2006,7.7,1.6600000000000001
An American Girl Holiday,412366,Color,2310,6.0,86,0.0,1338,1,"['courtship', 'friend', 'girl', 'servant', 'sister']",http://www.imdb.com/title/tt0412366/?ref_=fn_tt_tt_1,32.0,English,USA,0,200000.0,2004,7.2,1.33
Yesterday Was a Lie,448182, Black and White,2311,25.0,89,0.0,374,3,"['claim in title', 'jazz', 'jazz singer', 'sexy woman', 'time manipulation']",http://www.imdb.com/title/tt0448182/?ref_=fn_tt_tt_1,10.0,English,USA,PG,2500000.0,2008,5.4,1.78
Theresa Is a Mother,1989646,Color,2312,13.0,105,0.0,37,0,0,http://www.imdb.com/title/tt1989646/?ref_=fn_tt_tt_1,1.0,English,USA,0,200000.0,2012,6.7,0.0
H.,3666210,Color,2313,18.0,93,0.0,191,0,0,http://www.imdb.com/title/tt3666210/?ref_=fn_tt_tt_1,1.0,English,USA,0,0.0,2014,6.3,0.0
Archaeology of a Woman,1702455,Color,2314,3.0,94,0.0,15,1,0,http://www.imdb.com/title/tt1702455/?ref_=fn_tt_tt_1,3.0,English,USA,0,200000.0,2012,8.1,1.78
Children of Heaven,118849,Color,2315,46.0,89,925402.0,27882,0,"['class', 'gardening', 'race', 'school', 'shoe']",http://www.imdb.com/title/tt0118849/?ref_=fn_tt_tt_1,130.0,Persian,Iran,PG,180000.0,1997,8.5,1.85
Weekend,1714210,Color,2316,143.0,97,469947.0,19846,0,"['coming out', 'fellatio', 'male in bathtub', 'male nudity', 'nudity']",http://www.imdb.com/title/tt1714210/?ref_=fn_tt_tt_1,68.0,English,UK,Not Rated,120000.0,2011,7.7,1.85
She's Gotta Have It,91939, Black and White,427,26.0,88,7137502.0,4769,0,"['female nudity', 'male model', 'nudity', 'rite of passage', 'sex']",http://www.imdb.com/title/tt0091939/?ref_=fn_tt_tt_1,26.0,English,USA,R,175000.0,1986,6.5,1.85
Butterfly Girl,2421956,Color,2317,0.0,78,0.0,27,0,0,http://www.imdb.com/title/tt2421956/?ref_=fn_tt_tt_1,1.0,English,USA,0,180000.0,2014,8.7,0.0
The World Is Mine,4707756,Color,2318,5.0,104,0.0,354,1,0,http://www.imdb.com/title/tt4707756/?ref_=fn_tt_tt_1,1.0,Romanian,Romania,0,168000.0,2015,6.5,0.0
Another Earth,1549572,Color,2088,242.0,92,1316074.0,71387,1,"['duplicate earth', 'janitor', 'planet', 'solar system', 'synchronicity']",http://www.imdb.com/title/tt1549572/?ref_=fn_tt_tt_1,228.0,English,USA,PG-13,100000.0,2011,7.0,1.85
The Calling,1666335,Color,2319,48.0,108,0.0,6025,2,"['bouquet', 'house fire', 'praying', 'serial killer', 'tied to a chair']",http://www.imdb.com/title/tt1666335/?ref_=fn_tt_tt_1,28.0,English,USA,R,0.0,2014,5.8,0.0
Sweet Sweetback's Baadasssss Song,67810,Color,2320,38.0,97,15180000.0,3340,1,"['black panther', 'hells angels', 'on the run', 'racist', 'racist cop']",http://www.imdb.com/title/tt0067810/?ref_=fn_tt_tt_1,50.0,English,USA,R,500000.0,1971,5.5,1.37
Perfect Cowboy,3581098,Color,2321,0.0,109,0.0,8,3,"['country singer', 'father son relationship', 'music group']",http://www.imdb.com/title/tt3581098/?ref_=fn_tt_tt_1,0.0,English,USA,0,200000.0,2014,7.0,0.0
Tadpole,271219,Color,226,91.0,78,2882062.0,5178,2,"['best friend', 'boy', 'french', 'friend', 'love']",http://www.imdb.com/title/tt0271219/?ref_=fn_tt_tt_1,101.0,English,USA,PG-13,150000.0,2000,6.3,1.85
Once,907657,Color,1455,232.0,85,9437933.0,90827,0,"['immigrant', 'independent film', 'song', 'street', 'vacuum cleaner']",http://www.imdb.com/title/tt0907657/?ref_=fn_tt_tt_1,329.0,English,Ireland,R,180000.0,2007,7.9,1.85
The Woman Chaser,217894, Black and White,2322,18.0,88,110720.0,524,0,"['car salesman', 'filmmaking', 'pulp fiction', 'santa claus suit', 'truck driver']",http://www.imdb.com/title/tt0217894/?ref_=fn_tt_tt_1,22.0,English,USA,0,1200000.0,1999,7.3,0.0
The Horse Boy,1333668,Color,2323,29.0,93,155984.0,586,0,"['horse', 'journey', 'mongolia', 'shaman', 'travel']",http://www.imdb.com/title/tt1333668/?ref_=fn_tt_tt_1,9.0,English,USA,Unrated,160000.0,2009,7.4,1.85
When the Lights Went Out,1743993,Color,2324,44.0,86,0.0,3813,0,"['father daughter relationship', 'poltergeist', 'spirit', 'stairway', 'urination']",http://www.imdb.com/title/tt1743993/?ref_=fn_tt_tt_1,27.0,English,UK,0,0.0,2012,5.4,2.35
Heroes of Dirt,1934172,Color,2325,2.0,98,0.0,53,0,"['bike', 'bmx', 'drugs', 'troubled teen', 'youth']",http://www.imdb.com/title/tt1934172/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,0.0,2015,7.1,0.0
The Texas Chain Saw Massacre,72271,Color,816,277.0,88,30859000.0,96411,0,"['cannibal', 'chainsaw', 'hitchhiker', 'independent film', 'leatherface']",http://www.imdb.com/title/tt0072271/?ref_=fn_tt_tt_1,826.0,English,USA,R,83532.0,1974,7.5,1.85
A Charlie Brown Christmas,59026,Color,2326,43.0,25,0.0,21826,0,"['christmas', 'christmas tree', 'commercialism', 'meaning of christmas', 'tree']",http://www.imdb.com/title/tt0059026/?ref_=fn_tt_tt_1,126.0,English,USA,TV-G,150000.0,1965,8.4,1.33
Antarctic Edge: 70° South,2780714,Color,2327,5.0,72,4914.0,123,0,0,http://www.imdb.com/title/tt2780714/?ref_=fn_tt_tt_1,2.0,English,USA,0,150000.0,2015,7.0,0.0
Aroused,2403815, Black and White,2328,16.0,66,0.0,502,0,"['aroused', 'photography', 'pornography documentary', 'pornstar']",http://www.imdb.com/title/tt2403815/?ref_=fn_tt_tt_1,9.0,English,USA,0,150000.0,2013,5.3,0.0
Top Spin,4219836,Color,2329,18.0,80,5858.0,260,0,0,http://www.imdb.com/title/tt4219836/?ref_=fn_tt_tt_1,2.0,English,USA,0,150000.0,2014,7.1,0.0
Roger & Me,98213,Color,930,40.0,91,6706368.0,22800,0,"['factory', 'flint michigan', 'general motors', 'michigan', 'quest']",http://www.imdb.com/title/tt0098213/?ref_=fn_tt_tt_1,133.0,English,USA,R,160000.0,1989,7.5,1.6600000000000001
Cat People,83722,Color,1369,130.0,93,0.0,14193,1,"['cat', 'cat people', 'leopard', 'love', 'slip the undergarment']",http://www.imdb.com/title/tt0083722/?ref_=fn_tt_tt_1,106.0,English,USA,R,18000000.0,1982,6.1,1.85
An American in Hollywood,2125430,Color,2330,3.0,89,0.0,100,0,['place name in title'],http://www.imdb.com/title/tt2125430/?ref_=fn_tt_tt_1,3.0,English,USA,R,125000.0,2014,7.2,0.0
Sound of My Voice,1748207,Color,1529,136.0,85,405614.0,15775,0,"['cult', 'cult leader', 'female nudity', 'greedy institution', 'manipulation']",http://www.imdb.com/title/tt1748207/?ref_=fn_tt_tt_1,69.0,English,USA,R,0.0,2011,6.7,1.85
The Brain That Sings,2638024,Color,2331,0.0,62,0.0,18,1,"['autism', 'middle east', 'music therapy', 'united arab emirates']",http://www.imdb.com/title/tt2638024/?ref_=fn_tt_tt_1,0.0,Arabic,United Arab Emirates,0,125000.0,2013,8.2,0.0
The Blood of My Brother,488873,Color,2332,12.0,90,0.0,102,1,"['american', 'blood', 'dream', 'patrol', 'tank']",http://www.imdb.com/title/tt0488873/?ref_=fn_tt_tt_1,7.0,English,USA,0,120000.0,2005,6.6,1.6600000000000001
Your Sister's Sister,1742336,Color,2333,171.0,90,1573712.0,21618,2,"['drunken sex', 'mashed potatoes', 'pancakes', 'tequila', 'title directed by female']",http://www.imdb.com/title/tt1742336/?ref_=fn_tt_tt_1,62.0,English,USA,R,125000.0,2011,6.7,0.0
Romantic Schemer,4607906,Color,2334,0.0,0,0.0,172,2,0,http://www.imdb.com/title/tt4607906/?ref_=fn_tt_tt_1,0.0,English,USA,PG-13,125000.0,2015,5.1,0.0
A Dog's Breakfast,796314,Color,2335,8.0,88,0.0,3262,2,"['dog', 'vegetarian']",http://www.imdb.com/title/tt0796314/?ref_=fn_tt_tt_1,46.0,English,Canada,0,120000.0,2007,7.0,1.78
Night of the Living Dead,63350, Black and White,979,284.0,96,0.0,87978,5,"['cemetery', 'farmhouse', 'radiation', 'running out of gas', 'zombie']",http://www.imdb.com/title/tt0063350/?ref_=fn_tt_tt_1,580.0,English,USA,Unrated,114000.0,1968,8.0,1.85
Une Femme Mariée,58701, Black and White,2256,36.0,94,0.0,1962,0,"['acting', 'actor', 'face slap', 'fashion', 'magazine']",http://www.imdb.com/title/tt0058701/?ref_=fn_tt_tt_1,10.0,French,France,0,120000.0,1964,7.4,1.37
The Birth of a Nation,4196450,Color,2336,21.0,120,0.0,1197,1,0,http://www.imdb.com/title/tt4196450/?ref_=fn_tt_tt_1,8.0,English,USA,R,10000000.0,2016,5.4,2.35
